frames,dates,mjd,telem_status,expstarts,expstops,airmasses,frieds,tau0,theta0,dimms,dimmtimes,masses,masstimes,masswts0,masswts500,masswts1000,masswts2000,masswts4000,masswts8000,masswts16000,windspds,winddirs,temps,skystrehls,maosstrehls-piston,maosstrehls-psd+ncpa-seen,maosstrehls-psd+ncpa-unseen,maos_stds_strehls-piston,maos_stds_strehls-psd+ncpa-seen,maos_stds_strehls-psd+ncpa-unseen,skyfwhms,skyempfwhms,maosfwhms-piston,maosfwhms-psd+ncpa-seen,maosfwhms-psd+ncpa-unseen,maosempfwhms-piston,maosempfwhms-psd+ncpa-seen,maosempfwhms-psd+ncpa-unseen,maos_stds_fwhms-piston,maos_stds_fwhms-psd+ncpa-seen,maos_stds_fwhms-psd+ncpa-unseen,maos_stds_emp_fwhms-piston,maos_stds_emp_fwhms-psd+ncpa-seen,maos_stds_emp_fwhms-psd+ncpa-unseen,lbwfsfwhms,skyrmswfes,maosrmswfes-piston,maosrmswfes-psd+ncpa-seen,maosrmswfes-psd+ncpa-unseen,maos_stds_rmswfes-piston,maos_stds_rmswfes-psd+ncpa-seen,maos_stds_rmswfes-psd+ncpa-unseen,lgsrmswfes,totmaoswfe-piston,totmaoswfe-psd+ncpa-seen,totmaoswfe-psd+ncpa-unseen,homaoswfe-piston,homaoswfe-psd+ncpa-seen,homaoswfe-psd+ncpa-unseen,ttmaoswfe-piston,ttmaoswfe-psd+ncpa-seen,ttmaoswfe-psd+ncpa-unseen,DM_fitting_errors
c0087,20140704,56842.29101,False,06:59:03.833,06:59:46.308,1.95887,0.12325579885497225,0.005892922921418102,0.7280330013271503,0.82,7:8:38,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,14.404444444444445,111.0,4.5415,0.06500516831874847,0.13065784951004364,0.10171623454515459,0.10767157999833839,0.02007611326078871,0.013979954660843974,0.016528718145656107,105.5272670927528,110.59902382609313,67.84683513108949,70.70815694729724,69.98018623107406,71.23805904130032,71.33537950307084,71.33537950307084,5.04585732693413,4.754204726047792,5.015010335478537,5.675771891490117,4.282414469534635,4.282414469534635,1.075841,559.0100376946593,483.253543233635,511.83527453853077,505.63928433421586,17.63671713442702,14.788202143687988,16.818255886340697,235.7,621.3444962207923,665.4961121947747,653.6661176096059,440.83487222756764,479.5510304399566,470.07583223827896,431.45349956701364,454.5140053616004,447.7658539045423,1563.4282358592473
c0097,20140704,56842.31066,False,07:27:21.783,07:28:04.258,1.77452,0.1295766090526631,0.006479140462487396,0.8527891831114333,0.78,7:31:2,0.81,7:8:8,0.028084136227961676,0.013006757526474767,0.1578348104336264,0.394587026084066,0.24635592104719464,0.10125645907448254,0.05887488960619397,14.404444444444445,100.0,4.3958,0.11409591883420944,0.1832703091777678,0.1388424815632867,0.1491756067808828,0.02303000898959599,0.016026966253176022,0.018488674709686046,83.63474753070207,86.25642066080889,61.80185090421433,64.83912627162447,64.07746127741716,64.337595300832,69.44922084092596,67.58395422369176,3.607890935685502,3.2612911685818804,3.6056862167661814,8.602968731698109,5.341104286335679,5.3644225944974036,1.027492,498.1708959143359,441.02843806626345,475.5751259538155,466.9489211460844,15.87413987076592,13.562666924305358,14.801824367375952,233.3,533.9136480944585,578.7890530446992,571.4093263961082,383.6859905520966,428.7448742973672,416.20016029649304,366.08708599528387,384.41688074073267,386.59989940371435,1499.6108583872933
c0088,20140704,56842.2916,False,06:59:54.762,07:00:37.237,1.9522,0.12325579885497225,0.005934682088878296,0.732016982657983,0.82,7:8:38,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,13.89,110.0,4.5336,0.05308074504137039,0.13226204936774777,0.10234310480096885,0.10813559606521755,0.016570881826310495,0.011184529124655545,0.014132492899687012,114.26081353761295,124.03531159571762,67.4275781245383,70.27609451291775,69.77968513397437,70.4185578061635,70.4185578061635,71.33537950307084,4.311203341746407,3.8456716804378233,4.423792292685837,4.541505584343867,4.541505584343867,4.282414469534635,1.035088,579.3626948810982,481.4928109695778,510.8767786488422,504.9049542266404,14.703172569746327,11.979061425047178,14.609289126260931,211.1,621.1615082451116,665.1061754184078,653.867161581171,441.1756060890539,480.2660429445554,470.524786544619,430.9535825346162,453.5736394248047,447.73207200337583,1563.4282358592473
c0098,20140704,56842.31125,False,07:28:12.714,07:28:55.189,1.77004,0.1295766090526631,0.006479140462487396,0.8562452817154166,0.78,7:31:2,0.81,7:8:8,0.028084136227961676,0.013006757526474767,0.1578348104336264,0.394587026084066,0.24635592104719464,0.10125645907448254,0.05887488960619397,14.404444444444445,120.0,4.3884,0.1456906944513321,0.18334793535944127,0.13732846905613844,0.148641085033119,0.023733636690228214,0.017426744597480958,0.01924641336987966,72.78113492906373,72.77631674032583,61.27550622876019,64.8268704426159,63.895474082744535,65.64528029321666,69.58535653489075,69.58535653489075,3.272692866196349,3.284411097654365,3.4622968455096097,5.63127884060427,3.0983586495684623,3.0983586495684623,1.055232,469.28360433465974,441.013621770726,477.00391433900944,467.44507516318373,16.330814406125373,14.773006945320265,15.399516754028022,196.0,537.5195713637714,581.5111357739772,574.6056014226073,387.6733612037443,432.3711207770907,420.05880934058183,367.90583270306644,385.0221187245834,387.7174311107028,1499.6108583872933
c0099,20140704,56842.31185,False,07:29:04.036,07:29:46.510,1.76558,0.1295766090526631,0.006398242411015056,0.8597086168271763,0.78,7:31:2,0.81,7:8:8,0.028084136227961676,0.013006757526474767,0.1578348104336264,0.394587026084066,0.24635592104719464,0.10125645907448254,0.05887488960619397,15.947777777777778,123.0,4.3846,0.11416523903608322,0.18160942333492813,0.13616909598849047,0.14666060656747373,0.022839714241071285,0.016771319708053477,0.019489496926403435,74.54422953270188,75.33064457743392,62.02147976157357,65.33813352473649,64.62884616566383,64.71053540902574,69.58535653489075,68.6160195696532,3.4992409588003364,3.408851302651726,3.7575859891620365,5.087617042333434,3.0983586495684623,3.985805158658325,0.990191,498.1011826700547,442.1960666155178,477.96674287284867,469.1086783612948,15.680408946597629,14.13848148505549,15.587561896267564,195.1,535.8230470373934,580.4456740029607,572.7142714241187,386.24369707351434,431.9431334835036,418.8803193974237,367.0291903893342,383.9090619206345,386.22355371217037,1499.6108583872933
c0089,20140704,56842.29219,False,07:00:45.530,07:01:28.05,1.94563,0.12325579885497225,0.00585095992528743,0.73597598530335,0.82,7:8:38,0.81,7:8:8,0.05259570560859429,0.012678729091698615,0.15385424066330905,0.38463560165827265,0.24014286241098504,0.09870278666892182,0.05739007389821846,14.91888888888889,119.0,4.5399,0.04036952555179596,0.1325532419829495,0.10249625275457835,0.10871232684356369,0.01968613914248214,0.01430436288711884,0.016978212324035336,109.67750947860644,125.55107429572318,67.41476731888184,70.19654671090126,69.559079003219,68.71334003142371,69.63016172833105,70.50217823179807,5.475362485648441,5.05955175593795,5.649922616551404,1.5879817605250104,1.8336433938146615,2.9734527143366636,1.082956,605.7699705893309,481.4804092125255,511.0018226161578,504.58307413585857,17.120014164084562,15.003581316971667,17.136896109757807,254.3,625.8025972586229,669.0405141657928,657.8378491850212,448.80594270469805,487.50668872525614,477.4295524332583,430.2655647393185,451.95766313032414,446.7357248908763,1563.4282358592473
c0031,20140320,56736.63763,False,15:18:11.549,15:18:54.024,1.57813,0.21504203204484518,0.004927699449361647,0.854395557924422,0.47,15:18:10,0.58,14:29:58,0.2162911374856973,4.262883071602771e-11,1.077399899603714e-10,3.9125091205121325e-05,0.46132570226934105,0.1781067584710747,0.14423727653231294,7.716666666666667,294.0,-1.0758,0.1723344922065735,0.3898318517520114,0.26877882540197545,0.3090521025351562,0.026651274330787036,0.016443988228017882,0.02049533873164152,65.40090758251996,65.4794292419564,53.68347894694585,55.58953527404704,54.9475790425341,55.355625418936526,58.68208817202446,58.68208817202446,1.960843022938161,1.6801091247707232,1.7220383759594289,0.0,1.9205341659445785,1.9205341659445785,1.059938,448.3586693457499,328.300742335599,387.65513342994353,366.51541790836075,12.036476600256286,9.101071229811511,10.4291698299617,187.6,354.69582125419106,426.5806998224017,406.0323320653264,248.66675360470964,320.8459931160937,294.57987679219934,252.5444728614848,280.7882536346708,279.1108093423078,983.2137779631304
c0011,20140320,56736.62273,False,14:56:44.625,14:57:27.100,1.63671,0.18048170546620934,0.003813460210445499,0.8060757295665517,0.56,14:57:19,0.58,14:29:58,0.029560965323448513,5.278577710188531e-11,1.3341062842873752e-10,4.844722007981254e-05,0.5712433412395808,0.22054331528869892,0.17860393074199551,7.716666666666667,290.0,-0.9259,0.22022639214992523,0.2753081331003131,0.1988289629594269,0.22077731198668188,0.0222236859344159,0.01540134366926776,0.01843895757605252,58.43879338253668,62.5239307760551,59.017029257825044,62.21706982862139,61.50842194293236,59.71415351798589,62.82437674688086,62.82437674688086,2.80095080845111,2.9775411098521425,2.9858128140609628,3.0286431624782577,3.3288367835311896,3.3288367835311896,0.998989,415.92073028377297,384.24225712571445,429.92973344135777,415.82159620766527,12.369174317738166,10.619883445942618,11.866695987116383,170.0,430.52336788902267,488.51150455340485,474.6970691902831,287.82223752044075,349.5823815202997,328.3249294020857,319.91476434076213,340.8870170985341,342.53002379385714,1137.7751128838377
c0013,20140320,56736.6242,False,14:58:51.733,14:59:34.208,1.62992,0.18048170546620934,0.003815980311357555,0.8114552236614428,0.56,14:58:54,0.58,14:29:58,0.029560965323448513,5.278577710188531e-11,1.3341062842873752e-10,4.844722007981254e-05,0.5712433412395808,0.22054331528869892,0.17860393074199551,7.202222222222223,294.0,-0.931,0.15011544525623322,0.27680678824789784,0.19984958331282116,0.22239941575997796,0.02241775720988885,0.014427869923636188,0.017469762478675543,71.78163693860797,71.90471264273118,58.921685078715754,62.09504761794182,61.157297435951165,58.60533260028991,61.8550397816433,60.82297443568187,2.7265827462695995,2.558293230523057,2.621981100270883,3.5624309847643088,2.064130691922877,1.787589615936362,1.012133,465.62488873144304,383.43712478880866,429.2087346591455,414.77325316794526,12.464726629582913,9.886785781580132,11.169333327767347,154.6,432.48224350591136,489.5343137087548,475.1469425216985,287.497443561736,348.8582524943218,327.465730008768,322.8656717566086,343.1573902212192,344.0912088012267,1137.7751128838377
c0015,20140320,56736.62569,False,15:00:59.626,15:01:42.102,1.62332,0.16568812305094627,0.0036137292919186984,0.8167113373397322,0.61,15:0:29,0.58,14:29:58,0.1055997786925957,4.8649744120757896e-11,1.229572300038333e-10,4.465113501494218e-05,0.5264835322657362,0.20326262954563235,0.16460940818941372,7.716666666666667,296.0,-0.9542,0.21239851415157318,0.23848913822367984,0.16992617334958152,0.19036068101462023,0.02578805601085112,0.01698414052231197,0.021173093048567907,61.987262148681715,64.50930999319318,60.98651070416712,64.576594653393,63.53665545646676,61.79231140091942,63.741198443788186,62.82437674688086,3.7151985767244775,3.701574195600586,3.8715576877663316,3.4665304893824294,4.766547490420024,3.3288367835311896,0.958651,420.86554046223955,405.31301344055083,450.5346444164271,436.00677714907465,15.915038686648968,13.238188911370536,15.302174933685448,144.8,458.46326853409204,515.2219626265542,501.4189547283685,310.2691883187923,368.79079613921226,348.1266736358146,337.27907726849844,359.45984735126956,360.6353542674675,1221.821988580662
c0035,20140320,56736.64063,False,15:22:31.182,15:23:13.657,1.56888,0.21056198971057757,0.004789015424091806,0.8624787613361536,0.48,15:22:54,0.58,14:29:58,0.2000819464539298,4.351050871354347e-11,1.099683405157366e-10,3.993430251790977e-05,0.47086714909177196,0.1817904816113803,0.1472204883869211,7.716666666666667,297.0,-1.1242,0.1818191558122635,0.3799994692475025,0.260791126641434,0.2990542836684814,0.01777191609562954,0.011277007018068077,0.012782254975022844,65.31955564530809,68.30716937493325,54.03815505908895,55.588180757180204,54.987301892409704,55.258675284714165,58.68208817202446,57.57326725432848,1.6816024436018238,1.278334768171512,1.3610031561327947,3.2747627853223062,1.9205341659445785,2.2176418353919516,1.021293,441.4751859303484,332.6162420647764,391.99110204442104,371.49284054166003,8.144248193922229,6.345600093072118,6.64520283102587,182.8,361.04888896419027,432.13959226978585,411.912297168073,251.77804835157062,322.74081921416496,297.50420613177477,258.58011368219434,287.16923974542584,284.77192497609974,1000.615989868295
c0037,20140320,56736.64211,False,15:24:41.861,15:25:24.337,1.56464,0.17731535975627585,0.0037044888451266324,0.8663086365617524,0.57,15:24:29,0.58,14:29:58,0.0014326458319434375,5.431578068776134e-11,1.3727755529988997e-10,4.985146994630151e-05,0.5878009142922119,0.2269357960242084,0.18378079219009663,7.202222222222223,291.0,-1.1398,0.16417399048805237,0.28993132365645546,0.20437573838731385,0.2320855147615773,0.01817982686285661,0.012419968168100726,0.014407885660119184,68.33441284479481,70.12901356874188,58.14053445072939,60.88683399170137,60.14266958400002,58.60533260028991,61.8550397816433,61.8550397816433,2.0725735414678392,2.0495567738974936,1.8398589402561394,3.5624309847643088,2.064130691922877,2.064130691922877,0.97973,454.5015127675196,376.33206696949236,426.13977307475125,408.73850011883684,9.743278601469378,8.327767792781664,8.896671284819949,199.3,420.60405614302647,482.53754824966245,465.5127776134159,284.3405642833512,348.5215340871538,325.2320897440106,309.7646500740599,333.4675534647655,332.89703180267105,1154.6812682478323
c0017,20140320,56736.62722,False,15:03:12.460,15:03:54.934,1.61671,0.16042818263663053,0.0035711325948019996,0.8220399819422692,0.63,15:3:37,0.58,14:29:58,0.15241998638735368,4.610301943334546e-11,1.1652064500619502e-10,4.231373016485131e-05,0.4989230870183961,0.19262220448178585,0.15599240821967575,7.716666666666667,292.0,-0.9608,0.2569659948348999,0.23473395454549803,0.16932935102431032,0.1898329422102818,0.024944111169721835,0.01673501065947087,0.01975576254047392,57.869260208076405,58.350866381494306,60.33128875586051,63.60821312777979,62.54539587419083,61.71555582918488,62.82437674688086,62.82437674688086,3.083854907703226,3.29701298378249,3.2399179595847842,4.636458842347044,3.3288367835311896,3.3288367835311896,0.97463,394.14541018868516,407.5214388670204,450.966082672891,436.28899042327294,15.475328636749968,13.016618959965543,14.237482348036343,180.1,458.1636579741055,513.8128012753494,499.3317272681665,319.9864450975492,376.2674619356623,355.8930045043513,327.60572361270204,349.5382559843485,349.9402035775168,1255.115035070825
c0039,20140320,56736.64365,False,15:26:51.815,15:27:34.291,1.56041,0.14438536437296748,0.003479168637554789,0.8699264486365164,0.7,15:27:34,0.58,14:29:58,0.28892039418261223,3.867825616359664e-11,9.775531866004905e-11,3.549922141042432e-05,0.41857290916768974,0.16160093328625996,0.13087026400559412,6.687777777777779,290.0,-1.1357,0.17145603895187378,0.20475907093767792,0.14513551525153742,0.16448194134186245,0.016262652166293058,0.01059131822922912,0.013094417843019237,62.858701863801734,67.37777682560726,61.34980028848995,65.03852202772669,64.0678432881844,63.91917047356618,64.61321494725522,65.80532913571108,2.2590933614326003,1.9558242308391836,2.091972789801432,0.0,6.202394237067722,3.2669226339710775,1.058789,449.00976759461463,426.0112791050993,469.8871903033973,454.4550751644099,10.847524388879835,9.07495142917608,10.170297100731332,153.0,480.79913169245424,536.6953880186953,521.1958784004487,347.622467199873,401.513505283201,381.7513188108266,332.1239370492918,356.1004949539539,354.81466054976215,1370.2972121808584
c0019,20140320,56736.6287,False,15:05:20.446,15:06:02.921,1.61057,0.19069765105863629,0.00415549365451542,0.827081478956043,0.53,15:5:12,0.58,14:29:58,0.10351866147622205,4.876294380211966e-11,1.2324333056837092e-10,4.475503061290435e-05,0.5277085699133498,0.2037355871184452,0.1649924262893638,7.716666666666667,294.0,-0.9715,0.2555801570415497,0.31081240453700076,0.21994662865828507,0.24805035406417858,0.02772464886872911,0.018223617030862192,0.022303120870870646,57.03523090394615,58.350866381494306,56.95303091138028,59.82750410866974,58.810439096065565,58.60533260028991,60.822974435681864,60.822974435681864,2.5746933702551096,2.814162880750334,2.988515498008468,3.5624309847643088,1.7875896159363622,1.7875896159363622,0.993503,394.92892585293094,365.80348614238454,416.32935896442416,399.5297185076895,14.25845325295643,11.671390511032545,13.176022270334748,162.6,404.2610466184974,466.40485539479084,449.75029060831804,274.21923613658083,339.3895106037258,316.2556832811755,296.650696771285,319.5257175219566,319.3821764155932,1086.7499582048702
c0120,20130426,56408.61302,False,14:42:45.459,14:43:27.934,1.56848,0.17425819838116766,0.008303828122181878,1.2459703935496804,0.58,14:42:53,0.43,14:37:27,0.3869909935928121,1.9752736756501678e-10,5.36404594488486e-11,3.6605989218471e-08,0.13845037506392002,0.471166197861508,0.0033923966246028575,7.716666666666667,65.0,-0.957,0.0966629758477211,0.4117540737668668,0.28498835866591166,0.32865374766058053,0.02958643243884631,0.01939686730326502,0.023433477274931742,77.04813783873118,74.48893497961419,51.55671441360416,54.63978959164313,54.55647137950847,52.94408331509984,56.464446336632506,57.49651168259395,0.9858092221364609,1.029413630357428,1.0589483711396463,2.411542103836684,1.9205341659445785,3.708123781880941,1.094558,516.8470951701779,318.63054747543976,378.95135732982726,356.81526322935,12.850207427088119,10.140538258859964,11.381636099813338,318.4,349.94230894478744,422.1084493342911,401.8313676298622,264.01475766384493,331.53307155179556,307.2296295108934,228.9792165366054,260.78482297524295,258.5138786796554,1171.538059869912
c0040,20130426,56408.56421,False,13:32:28.431,13:33:10.906,1.52114,0.17425819838116766,0.0067270426849384245,1.7551003028651968,0.58,13:32:57,0.25,13:32:26,0.7587627804178727,6.6688138774244215e-09,4.494200656525153e-12,1.196037271494597e-07,0.03537370839329475,0.1576594585151969,0.048203926396600434,7.716666666666667,68.0,-0.7465,0.16275018453598022,0.4408653776433756,0.2984187664430099,0.3465650790630606,0.030645588509703257,0.02131813346864612,0.023309885111325156,63.6635627020819,67.37777682560726,50.57142857142858,52.75815569238623,52.81583999360346,54.14985436701818,55.25867528471416,56.464446336632506,0.0,1.071398402408784,1.027274547891913,2.088456724218339,3.2747627853223062,1.9205341659445785,1.042488,455.59572925832157,306.1027513165444,371.9649306706479,348.18135889406767,12.964861054249006,10.969914205849994,11.013463496820233,156.6,325.56792095075593,405.07213339232874,382.6923584421898,258.6629559375074,327.9243265184429,302.65684764229906,197.4922140957767,237.5519760053542,234.04925758753873,1171.538059869912
c0121,20130426,56408.61361,False,14:43:36.429,14:44:18.904,1.57023,0.16042818263663053,0.007456751718450674,1.2436081742229255,0.63,14:44:25,0.43,14:37:27,0.46591227645796207,1.7209688761077587e-10,4.6734567644761157e-11,3.189318467649241e-08,0.12062570838039705,0.4105063374201994,0.0029556456294254356,7.716666666666667,63.0,-0.9523,0.11642775684595108,0.37410689802905117,0.2573064982504851,0.2971592123318626,0.028542394664079696,0.018006844649283867,0.023905506265563536,73.7721432942281,71.90471264273118,51.82099007609222,55.08923164333764,55.15157300562679,54.14985436701818,56.464446336632506,57.49651168259395,1.2502312271934786,0.7250352488230773,0.8375449775115441,2.088456724218339,1.9205341659445785,3.708123781880941,1.140191,495.8439374136185,335.42670039635755,394.0769281940297,372.6684890415046,12.815218749527746,9.985453109292289,12.201455768008449,254.3,367.7962213089023,439.81898154411164,419.0796150789315,281.1913478916102,346.446421450072,322.5013057904012,236.46518626558952,270.4821128587596,267.19657460844763,1255.115035070825
c0041,20130426,56408.56481,False,13:33:19.440,13:34:01.915,1.52063,0.14235176769165808,0.005341204612097824,1.5627534473212523,0.71,13:34:29,0.29,13:33:58,0.7767159685582457,1.7774753451942332e-09,8.822694217048524e-09,4.062061560341987e-11,0.03208252442563099,0.15549675145003408,0.03570474492529901,8.231111111111112,67.0,-0.7554,0.14573849737644196,0.3324120296388101,0.22525638030135853,0.26190016756690115,0.0311282096443623,0.021835175170071018,0.02412633114184561,67.18704211059787,70.12901356874188,51.18131232657943,53.875771738787904,53.86328007724873,54.14985436701818,56.464446336632506,57.573267254328485,1.0563496506321666,1.2741811448368263,1.0799516811693215,2.088456724218339,1.9205341659445785,2.2176418353919516,1.054006,469.2436406632981,355.1331458012778,413.1262135590295,391.65489547829156,14.820824098976917,13.2022155964729,13.16139049312115,155.1,394.9636120144536,464.4509153890596,444.7064587699373,325.10561270546305,383.3631745770512,362.03388291961335,224.04631812380663,261.9399050163625,258.1067671836867,1386.5909609819003
c0122,20130426,56408.61471,False,14:45:10.882,14:45:53.356,1.57354,0.20213951012215448,0.010209305982976112,1.23977469626904,0.5,14:45:57,0.43,14:37:27,0.21495086877636815,2.5296314846768157e-10,6.86945797673704e-11,4.6879409165570345e-08,0.17730628021037495,0.6033983357944698,0.004344468017720183,7.716666666666667,59.0,-0.9554,0.10787437856197357,0.46137617023091937,0.3222117203578462,0.3701605604194093,0.021712264204976715,0.012984772021102955,0.01710347685092784,75.89317645628284,74.48893497961419,52.106836420285404,55.129679932387205,54.98233533837298,55.355625418936526,57.49651168259395,57.49651168259395,1.295276102782122,0.8836872228161015,0.970858448394026,0.0,3.708123781880941,3.708123781880941,1.125812,504.56402707952896,297.39044533328854,359.8238135693231,337.08845655947107,9.056698967537786,6.409509796079831,7.8327263418554685,205.5,317.29262410238306,395.1436395426715,373.1429977904302,221.2264195725191,298.0343197503837,271.02684914955154,227.22064824216602,259.3395833383458,256.33362107893083,1035.2408748785258
c0042,20130426,56408.5654,False,13:34:10.414,13:34:52.888,1.52014,0.14235176769165808,0.005952351693198568,1.6376467710840623,0.71,13:34:29,0.28,13:35:30,0.7914972096362368,4.864124670982764e-10,0.0009754122345534585,1.601538920924644e-08,0.02382903628710173,0.15290945109312837,0.030788874247178133,7.202222222222223,69.0,-0.7661,0.13415326178073883,0.33101278494203,0.2263078524106964,0.2625464279382473,0.030368634500708522,0.021039951176454966,0.02283192729492186,68.47916485774718,71.90471264273118,52.12017278819137,54.38266113248626,54.187711378513065,54.14985436701818,56.464446336632506,56.464446336632506,1.5117752708215042,1.98412675459363,1.867158319789453,2.088456724218339,1.9205341659445785,1.9205341659445785,1.067856,479.22805044976116,355.82332404563897,412.4691950929776,391.2740881919873,14.854773681772777,13.032205812200083,12.762406018607487,144.5,391.02821127842526,459.962063586504,440.2218962337407,321.35074587361873,380.26972425059046,358.17163150100856,222.60084417436315,258.65414169906245,255.84016977169392,1386.5909609819003
c0123,20130426,56408.6153,False,14:46:01.876,14:46:44.351,1.57537,0.1981759903158377,0.00946955676645893,1.2374463242876474,0.51,14:47:29,0.43,14:37:27,0.2404380203670272,2.4475052857496606e-10,6.646436372311006e-11,4.5357437405635917e-08,0.1715499117718111,0.5838086002705614,0.004203421921948042,8.745555555555557,61.0,-0.9609,0.09954139590263367,0.454388519999155,0.3177582423952581,0.36473738436935155,0.021373071155488383,0.011911898563652832,0.017225044526416485,78.6608818011077,76.16305266010647,51.66272876394309,54.597076954866154,54.51560507580182,55.355625418936526,56.464446336632506,57.49651168259395,1.1322968514649216,0.8828203815920624,0.9146969651177802,0.0,1.9205341659445785,3.708123781880941,1.1376,513.591416063203,300.307824749793,362.01681785368044,339.58386570660554,8.911233523591351,5.881630594481466,7.8838249380075185,204.8,325.1394800717355,400.6718427554438,379.9859471184758,230.47366770770856,305.2230626102615,278.87651897731246,228.8914928814419,259.2544566399054,257.75933112533414,1052.4663540392717
c0043,20130426,56408.56599,False,13:35:01.318,13:35:43.793,1.51969,0.11356152254053621,0.005091222026953687,1.6372539833568154,0.89,13:36:1,0.28,13:35:30,0.8569265306927101,3.3377356274538946e-10,0.0006693225167819778,1.0989672092521067e-08,0.016351353791941685,0.1049256253098538,0.021127156365266672,6.687777777777779,60.0,-0.77,0.15532079339027405,0.22534393621998283,0.1560081291918436,0.1819663936727169,0.02517229326053449,0.016508742645740652,0.019763475554442217,66.21344890793306,68.30716937493325,52.5274787222114,55.277889706194834,54.73000069677432,55.355625418936526,57.573267254328485,55.355625418936526,1.4528088109402513,1.5316645587119873,1.3623452068211614,0.0,2.2176418353919516,0.0,1.000962,461.4209855122057,413.1952759264993,461.2519626374654,441.7756865549428,15.023698378490417,12.81625074370241,13.628799381773568,188.0,480.728431130504,536.637602671513,519.4709703945297,417.48186531767067,465.2346760853138,446.9248907256762,236.66831541380643,265.748867006879,263.2969254813416,1673.881642079225
c0124,20130426,56408.61589,False,14:46:52.821,14:47:35.296,1.57724,0.1981759903158377,0.009692321520670018,1.2350997427317172,0.51,14:47:29,0.43,14:37:27,0.2404380203670272,2.4475052857496606e-10,6.646436372311006e-11,4.5357437405635917e-08,0.1715499117718111,0.5838086002705614,0.004203421921948042,8.231111111111112,69.0,-0.9541,0.0843239277601242,0.45876998356318616,0.3167590194483592,0.3666300357464174,0.020224055483223622,0.013508180046994679,0.01635379770751993,84.29750116901086,86.98433585001898,51.255135830228795,54.53180741715211,54.36322854254108,54.14985436701818,56.464446336632506,57.49651168259395,1.1842157097456192,0.9522453829599469,1.0282472842677404,2.088456724218339,1.9205341659445785,3.708123781880941,1.139787,531.7369020196531,298.46647209606584,362.5312745791019,338.70185220806786,8.415185037290042,6.664727624687433,7.474493802682552,149.2,321.8393287908338,399.07549824870983,376.7735415380912,229.70262074765594,305.79851684591284,278.23649779958043,224.98511761054823,256.1432723791778,253.71320939840064,1052.4663540392717
c0044,20130426,56408.56662,False,13:35:56.181,13:36:38.655,1.51922,0.11356152254053621,0.005091222026953687,1.6380644843117798,0.89,13:36:1,0.28,13:35:30,0.8569265306927101,3.3377356274538946e-10,0.0006693225167819778,1.0989672092521067e-08,0.016351353791941685,0.1049256253098538,0.021127156365266672,6.687777777777779,66.0,-0.7774,0.1264466643333435,0.21886140151102884,0.1516554857795105,0.17685142089989936,0.018090635058986757,0.013208927680300724,0.014497698742182614,64.41875748889626,68.30716937493325,52.85444157868206,55.503123903613364,54.834666822017965,56.464446336632506,59.71415351798589,57.573267254328485,1.9786820856495115,2.250097333292697,1.8368161315009435,1.9205341659445785,3.0286431624782577,2.2176418353919516,1.088198,486.2339542773887,416.98733313832355,464.60619281080716,445.24547631849157,11.27682305854248,10.759854388247183,10.442358936609043,155.5,502.2381423677406,557.2371255844203,540.5448614876033,440.48041516492054,486.51553637171406,468.53366685662587,240.66525287507073,271.2387269060577,269.1446339345739,1673.881642079225
c0125,20130426,56408.61652,False,14:47:47.120,14:48:29.595,1.57926,0.1981759903158377,0.009919638229045074,1.2325730464680575,0.51,14:47:29,0.43,14:37:27,0.2404380203670272,2.4475052857496606e-10,6.646436372311006e-11,4.5357437405635917e-08,0.1715499117718111,0.5838086002705614,0.004203421921948042,7.716666666666667,60.0,-0.9566,0.10270458459854126,0.4540518749347092,0.3149832508459479,0.36332679995374595,0.020687667213173066,0.010697118868674704,0.015270608128485711,77.51461208075413,74.48893497961419,52.171234259255286,55.17411228335334,55.02451728185031,55.355625418936526,57.49651168259395,56.464446336632506,1.221407168559527,0.8310486998215952,0.8262047348084349,0.0,3.708123781880941,1.9205341659445785,1.090385,510.09763233549285,300.44612372285997,363.3884900686882,340.2176295156876,8.661158422838149,5.331820054845298,7.0377015568591474,136.9,322.0253963441302,399.97776636195294,377.57789531222505,226.66489907924588,302.40589202251886,275.75827181234104,228.45197257142257,261.62006596804804,257.76143476805225,1052.4663540392717
